idx,target,predict
1659,10.03,2.44999999999999
1660,10.03,2.44999999999999
1661,10.03,2.44999999999999
1662,10.03,2.44999999999999
1663,10.83,3.30000000000001
1664,11.63,4.14999999999992
1665,11.63,4.14999999999992
1666,11.63,4.14999999999992
1667,11.63,4.14999999999992
1668,11.63,4.14999999999992
1669,11.63,4.14999999999992
1670,11.63,4.14999999999992
1671,12.43,4.99999999999994
1672,13.23,5.84999999999997
1673,13.23,5.84999999999997
1674,13.23,5.84999999999997
1675,13.23,5.84999999999997
1676,13.23,5.84999999999997
1677,13.23,5.84999999999997
1678,13.23,5.84999999999997
1679,13.23,5.84999999999997
1680,13.23,5.84999999999997
1681,13.23,5.84999999999997
1682,13.23,5.84999999999997
1683,13.23,5.84999999999997
1684,13.23,5.84999999999997
1685,13.23,5.84999999999997
1686,13.23,5.84999999999997
1687,13.23,5.84999999999997
1688,13.23,5.84999999999997
1689,13.23,5.84999999999997
1690,13.23,5.84999999999997
1691,13.23,5.84999999999997
1692,13.23,5.84999999999997
1693,13.23,5.84999999999997
1694,13.23,5.84999999999997
1695,13.23,5.84999999999997
1696,13.23,5.84999999999997
1697,13.23,5.84999999999997
1698,13.23,5.84999999999997
1699,13.23,5.84999999999997
1700,13.23,5.84999999999997
1701,13.23,5.84999999999997
1702,13.23,5.84999999999997
1703,13.23,5.84999999999997
1704,13.23,5.84999999999997
1705,13.23,5.84999999999997
1706,13.23,5.84999999999997
1707,13.23,5.84999999999997
1708,13.23,5.84999999999997
1709,13.23,5.84999999999997
1710,13.23,5.84999999999997
1711,13.23,5.84999999999997
1712,13.23,5.84999999999997
1713,13.23,5.84999999999997
1714,13.23,5.84999999999997
1715,13.23,5.84999999999997
1716,13.23,5.84999999999997
1717,13.23,5.84999999999997
1718,13.23,5.84999999999997
1719,13.23,5.84999999999997
1720,13.23,5.84999999999997
1721,13.23,5.84999999999997
1722,13.23,5.84999999999997
1723,13.23,5.84999999999997
1724,13.23,5.84999999999997
1725,13.23,5.84999999999997
1726,13.23,5.84999999999997
1727,13.23,5.84999999999997
1728,13.23,5.84999999999997
1729,13.23,5.84999999999997
1730,13.23,5.84999999999997
1731,13.23,5.84999999999997
1732,13.23,5.84999999999997
1733,13.23,5.84999999999997
1734,13.23,5.84999999999997
1735,13.23,5.84999999999997
1736,13.23,5.84999999999997
1737,13.23,5.84999999999997
1738,13.23,5.84999999999997
1739,13.23,5.84999999999997
1740,13.23,5.84999999999997
1741,13.23,5.84999999999997
1742,13.23,5.84999999999997
1743,13.23,5.84999999999997
1744,13.23,5.84999999999997
1745,13.23,5.84999999999997
1746,13.23,5.84999999999997
1747,13.23,5.84999999999997
1748,13.23,5.84999999999997
1749,14.03,6.69999999999999
1750,14.83,7.55000000000001
1751,14.83,7.55000000000001
1752,14.83,7.55000000000001
1753,14.83,7.55000000000001
1754,14.83,7.55000000000001
1755,14.83,7.55000000000001
1756,14.83,7.55000000000001
1757,14.83,7.55000000000001
1758,14.83,7.55000000000001
1759,14.83,7.55000000000001
1760,14.83,7.55000000000001
1761,14.83,7.55000000000001
1762,14.83,7.55000000000001
1763,14.83,7.55000000000001
1764,14.83,7.55000000000001
1765,14.83,7.55000000000001
1766,14.83,7.55000000000001
1767,14.83,7.55000000000001
1768,14.83,7.55000000000001
1769,14.83,7.55000000000001
1770,14.83,7.55000000000001
1771,14.83,7.55000000000001
1772,14.83,7.55000000000001
1773,14.83,7.55000000000001
1774,14.83,7.55000000000001
1775,14.83,7.55000000000001
1776,14.83,7.55000000000001
1777,14.83,7.55000000000001
1778,14.83,7.55000000000001
1779,14.83,7.55000000000001
1780,14.83,7.55000000000001
1781,14.83,7.55000000000001
1782,14.83,7.55000000000001
1783,14.83,7.55000000000001
1784,14.83,7.55000000000001
1785,14.83,7.55000000000001
1786,14.83,7.55000000000001
1787,14.83,7.55000000000001
1788,14.83,7.55000000000001
1789,14.83,7.55000000000001
1790,14.83,7.55000000000001
1791,14.83,7.55000000000001
1792,14.83,7.55000000000001
1793,14.83,7.55000000000001
1794,14.83,7.55000000000001
1795,14.83,7.55000000000001
1796,14.83,7.55000000000001
1797,14.83,7.55000000000001
1798,14.83,7.55000000000001
1799,14.83,7.55000000000001
1800,14.83,7.55000000000001
1801,14.83,7.55000000000001
1802,14.83,7.55000000000001
1803,14.83,7.55000000000001
1804,14.83,7.55000000000001
1805,14.83,7.55000000000001
1806,14.83,7.55000000000001
1807,14.83,7.55000000000001
1808,14.83,7.55000000000001
1809,14.83,7.55000000000001
1810,14.83,7.55000000000001
1811,14.83,7.55000000000001
1812,14.83,7.55000000000001
1813,13.83,7.05000000000001
1814,13.83,7.05000000000001
1815,13.83,7.05000000000001
1816,13.83,7.05000000000001
1817,13.83,7.05000000000001
1818,13.83,7.05000000000001
1819,13.83,7.05000000000001
1820,13.83,7.05000000000001
1821,13.83,7.05000000000001
1822,13.83,7.05000000000001
1823,13.83,7.05000000000001
1824,13.83,7.05000000000001
1825,13.83,7.05000000000001
1826,13.83,7.05000000000001
1827,13.83,7.05000000000001
1828,13.83,7.05000000000001
1829,13.83,7.05000000000001
1830,13.83,7.05000000000001
1831,13.83,7.05000000000001
1832,13.83,7.05000000000001
1833,13.83,7.05000000000001
1834,13.83,7.05000000000001
1835,13.83,7.05000000000001
1836,13.83,7.05000000000001
1837,13.83,7.05000000000001
1838,13.83,7.05000000000001
1839,13.83,7.05000000000001
1840,13.83,7.05000000000001
1841,13.83,7.05000000000001
1842,13.83,7.05000000000001
1843,13.83,7.05000000000001
1844,13.83,7.05000000000001
1845,13.83,7.05000000000001
1846,13.83,7.05000000000001
1847,13.83,7.05000000000001
1848,13.83,7.05000000000001
1849,13.83,7.05000000000001
1850,13.83,7.05000000000001
1851,13.83,7.05000000000001
1852,13.83,7.05000000000001
1853,13.83,7.05000000000001
1854,13.83,7.05000000000001
1855,13.83,7.05000000000001
1856,13.83,7.05000000000001
1857,13.83,7.05000000000001
1858,13.83,7.05000000000001
1859,13.83,7.05000000000001
1860,13.83,7.05000000000001
1861,13.83,7.05000000000001
1862,13.83,7.05000000000001
1863,13.83,7.05000000000001
1864,13.83,7.05000000000001
1865,13.83,7.05000000000001
1866,13.83,7.05000000000001
1867,13.83,7.05000000000001
1868,13.83,7.05000000000001
1869,13.83,7.05000000000001
1870,13.83,7.05000000000001
1871,13.83,7.05000000000001
1872,13.83,7.05000000000001
1873,13.83,7.05000000000001
1874,13.83,7.05000000000001
1875,13.83,7.05000000000001
1876,13.83,7.05000000000001
1877,13.83,7.05000000000001
1878,13.83,7.05000000000001
1879,13.83,7.05000000000001
1880,13.83,7.05000000000001
1881,13.83,7.05000000000001
1882,13.83,7.05000000000001
1883,13.83,7.05000000000001
1884,13.83,7.05000000000001
1885,13.83,7.05000000000001
1886,13.83,7.05000000000001
1887,13.83,7.05000000000001
1888,13.83,7.05000000000001
1889,13.83,7.05000000000001
1890,13.83,7.05000000000001
1891,13.83,7.05000000000001
1892,13.83,7.05000000000001
1893,13.83,7.05000000000001
1894,13.83,7.05000000000001
1895,13.83,7.05000000000001
1896,13.83,7.05000000000001
1897,13.83,7.05000000000001
1898,13.83,7.05000000000001
1899,13.83,7.05000000000001
1900,13.83,7.05000000000001
1901,13.83,7.05000000000001
1902,13.83,7.05000000000001
1903,13.83,7.05000000000001
1904,13.83,7.05000000000001
1905,13.83,7.05000000000001
1906,13.83,7.05000000000001
1907,13.83,7.05000000000001
1908,13.83,7.05000000000001
1909,13.83,7.05000000000001
1910,13.83,7.05000000000001
1911,13.83,7.05000000000001
1912,13.83,7.05000000000001
1913,13.83,7.05000000000001
1914,13.83,7.05000000000001
1915,13.83,7.05000000000001
1916,13.83,7.05000000000001
1917,13.83,7.05000000000001
1918,13.83,7.05000000000001
1919,13.83,7.05000000000001
1920,13.83,7.05000000000001
1921,13.83,7.05000000000001
1922,13.83,7.05000000000001
1923,13.83,7.05000000000001
1924,13.83,7.05000000000001
1925,13.83,7.05000000000001
1926,13.83,7.05000000000001
1927,13.83,7.05000000000001
1928,13.83,7.05000000000001
1929,13.83,7.05000000000001
1930,13.83,7.05000000000001
1931,13.83,7.05000000000001
1932,13.83,7.05000000000001
1933,13.83,7.05000000000001
1934,13.83,7.05000000000001
1935,13.83,7.05000000000001
1936,13.83,7.05000000000001
1937,13.83,7.05000000000001
1938,13.83,7.05000000000001
1939,13.83,7.05000000000001
1940,13.83,7.05000000000001
1941,13.83,7.05000000000001
1942,13.83,7.05000000000001
1943,13.83,7.05000000000001
1944,13.83,7.05000000000001
1945,13.83,7.05000000000001
1946,13.83,7.05000000000001
1947,13.83,7.05000000000001
1948,13.83,7.05000000000001
1949,13.83,7.05000000000001
1950,13.83,7.05000000000001
1951,13.83,7.05000000000001
1952,13.83,7.05000000000001
1953,13.83,7.05000000000001
1954,13.83,7.05000000000001
1955,13.83,7.05000000000001
1956,13.83,7.05000000000001
1957,13.83,7.05000000000001
1958,13.83,7.05000000000001
1959,13.83,7.05000000000001
1960,13.83,7.05000000000001
1961,13.83,7.05000000000001
1962,13.83,7.05000000000001
1963,13.83,7.05000000000001
1964,13.83,7.05000000000001
1965,13.83,7.05000000000001
1966,13.83,7.05000000000001
1967,13.83,7.05000000000001
1968,13.83,7.05000000000001
1969,13.83,7.05000000000001
1970,13.83,7.05000000000001
1971,13.83,7.05000000000001
1972,13.83,7.05000000000001
1973,13.83,7.05000000000001
1974,13.83,7.05000000000001
1975,13.83,7.05000000000001
1976,13.83,7.05000000000001
1977,13.83,7.05000000000001
1978,13.83,7.05000000000001
1979,13.83,7.05000000000001
1980,13.83,7.05000000000001
1981,13.83,7.05000000000001
1982,13.83,7.05000000000001
1983,13.83,7.05000000000001
1984,13.83,7.05000000000001
1985,13.83,7.05000000000001
1986,13.83,7.05000000000001
1987,13.83,7.05000000000001
1988,13.83,7.05000000000001
1989,13.83,7.05000000000001
1990,13.83,7.05000000000001
1991,13.83,7.05000000000001
1992,13.83,7.05000000000001
1993,13.83,7.05000000000001
1994,13.83,7.05000000000001
1995,13.83,7.05000000000001
1996,13.83,7.05000000000001
1997,13.83,7.05000000000001
1998,13.83,7.05000000000001
1999,13.83,7.05000000000001
2000,13.83,7.05000000000001
2001,13.83,7.05000000000001
2002,13.83,7.05000000000001
2003,13.83,7.05000000000001
2004,13.83,7.05000000000001
2005,13.83,7.05000000000001
2006,13.83,7.05000000000001
2007,13.83,7.05000000000001
2008,13.83,7.05000000000001
2009,13.83,7.05000000000001
2010,13.83,7.05000000000001
2011,13.83,7.05000000000001
2012,13.83,7.05000000000001
2013,13.83,7.05000000000001
2014,13.83,7.05000000000001
2015,13.83,7.05000000000001
2016,13.83,7.05000000000001
2017,13.83,7.05000000000001
2018,13.83,7.05000000000001
2019,13.83,7.05000000000001
2020,13.83,7.05000000000001
2021,13.83,7.05000000000001
2022,13.83,7.05000000000001
2023,13.83,7.05000000000001
2024,13.83,7.05000000000001
2025,13.83,7.05000000000001
2026,13.83,7.05000000000001
2027,13.83,7.05000000000001
2028,13.83,7.05000000000001
2029,13.83,7.05000000000001
2030,13.83,7.05000000000001
2031,13.83,7.05000000000001
2032,13.83,7.05000000000001
2033,13.83,7.05000000000001
2034,13.83,7.05000000000001
2035,13.83,7.05000000000001
2036,13.83,7.05000000000001
2037,13.83,7.05000000000001
2038,13.83,7.05000000000001
2039,13.83,7.05000000000001
2040,13.83,7.05000000000001
2041,13.83,7.05000000000001
2042,13.83,7.05000000000001
2043,13.83,7.05000000000001
2044,13.83,7.05000000000001
2045,13.83,7.05000000000001
2046,13.83,7.05000000000001
2047,13.83,7.05000000000001
2048,13.83,7.05000000000001
2049,13.83,7.05000000000001
2050,13.83,7.05000000000001
2051,13.83,7.05000000000001
2052,13.83,7.05000000000001
2053,13.83,7.05000000000001
2054,13.83,7.05000000000001
2055,13.83,7.05000000000001
2056,13.83,7.05000000000001
2057,13.83,7.05000000000001
2058,13.83,7.05000000000001
2059,13.83,7.05000000000001
2060,13.83,7.05000000000001
2061,13.83,7.05000000000001
2062,13.83,7.05000000000001
2063,13.83,7.05000000000001
2064,13.83,7.05000000000001
2065,13.83,7.05000000000001
2066,13.83,7.05000000000001
2067,13.83,7.05000000000001
2068,13.83,7.05000000000001
2069,13.83,7.05000000000001
2070,13.83,7.05000000000001
2071,13.83,7.05000000000001
2072,13.83,7.05000000000001
2073,13.83,7.05000000000001
2074,13.83,7.05000000000001
2075,13.83,7.05000000000001
2076,13.83,7.05000000000001
2077,13.83,7.05000000000001
2078,13.83,7.05000000000001
2079,13.83,7.05000000000001
2080,13.83,7.05000000000001
2081,13.83,7.05000000000001
2082,13.83,7.05000000000001
2083,13.83,7.05000000000001
2084,13.83,7.05000000000001
2085,13.83,7.05000000000001
2086,13.83,7.05000000000001
2087,13.83,7.05000000000001
2088,13.83,7.05000000000001
2089,13.83,7.05000000000001
2090,13.83,7.05000000000001
2091,13.83,7.05000000000001
2092,13.83,7.05000000000001
2093,13.83,7.05000000000001
2094,13.83,7.05000000000001
2095,13.83,7.05000000000001
2096,13.83,7.05000000000001
2097,13.83,7.05000000000001
2098,13.83,7.05000000000001
2099,13.83,7.05000000000001
2100,13.83,7.05000000000001
2101,13.83,7.05000000000001
2102,13.83,7.05000000000001
2103,13.83,7.05000000000001
2104,13.83,7.05000000000001
2105,13.83,7.05000000000001
2106,13.83,7.05000000000001
2107,13.83,7.05000000000001
2108,13.83,7.05000000000001
2109,13.83,7.05000000000001
2110,13.83,7.05000000000001
2111,13.83,7.05000000000001
2112,13.83,7.05000000000001
2113,13.83,7.05000000000001
2114,13.83,7.05000000000001
2115,13.83,7.05000000000001
2116,13.83,7.05000000000001
2117,13.83,7.05000000000001
2118,13.83,7.05000000000001
2119,13.83,7.05000000000001
2120,13.83,7.05000000000001
2121,13.83,7.05000000000001
2122,13.83,7.05000000000001
2123,13.83,7.05000000000001
2124,13.83,7.05000000000001
2125,13.83,7.05000000000001
2126,13.83,7.05000000000001
2127,13.83,7.05000000000001
2128,13.83,7.05000000000001
2129,13.83,7.05000000000001
2130,13.83,7.05000000000001
2131,13.83,7.05000000000001
2132,13.83,7.05000000000001
2133,13.83,7.05000000000001
2134,13.83,7.05000000000001
2135,13.83,7.05000000000001
2136,13.83,7.05000000000001
2137,13.83,7.05000000000001
2138,13.83,7.05000000000001
2139,13.83,7.05000000000001
2140,13.83,7.05000000000001
2141,13.83,7.05000000000001
2142,13.83,7.05000000000001
2143,13.83,7.05000000000001
2144,13.83,7.05000000000001
2145,13.83,7.05000000000001
2146,13.83,7.05000000000001
2147,13.83,7.05000000000001
2148,13.83,7.05000000000001
2149,13.83,7.05000000000001
2150,13.83,7.05000000000001
2151,13.83,7.05000000000001
2152,13.83,7.05000000000001
2153,13.83,7.05000000000001
2154,13.83,7.05000000000001
2155,13.83,7.05000000000001
2156,13.83,7.05000000000001
2157,13.83,7.05000000000001
2158,13.83,7.05000000000001
2159,13.83,7.05000000000001
2160,13.83,7.05000000000001
2161,13.83,7.05000000000001
2162,13.83,7.05000000000001
2163,13.83,7.05000000000001
2164,13.83,7.05000000000001
2165,13.83,7.05000000000001
2166,13.83,7.05000000000001
2167,13.83,7.05000000000001
2168,13.83,7.05000000000001
2169,13.83,7.05000000000001
2170,13.83,7.05000000000001
2171,13.83,7.05000000000001
2172,13.83,7.05000000000001
2173,13.83,7.05000000000001
2174,13.83,7.05000000000001
2175,13.83,7.05000000000001
2176,13.83,7.05000000000001
2177,13.83,7.05000000000001
2178,13.83,7.05000000000001
2179,13.83,7.05000000000001
2180,13.83,7.05000000000001
2181,13.83,7.05000000000001
2182,13.83,7.05000000000001
2183,13.83,7.05000000000001
2184,13.83,7.05000000000001
2185,13.83,7.05000000000001
2186,13.83,7.05000000000001
2187,13.83,7.05000000000001
2188,13.83,7.05000000000001
2189,13.83,7.05000000000001
2190,13.83,7.05000000000001
2191,13.83,7.05000000000001
2192,13.83,7.05000000000001
2193,13.83,7.05000000000001
2194,13.83,7.05000000000001
2195,13.83,7.05000000000001
2196,13.83,7.05000000000001
2197,13.83,7.05000000000001
2198,13.83,7.05000000000001
2199,13.83,7.05000000000001
2200,13.83,7.05000000000001
2201,13.83,7.05000000000001
2202,13.83,7.05000000000001
2203,13.83,7.05000000000001
2204,13.83,7.05000000000001
2205,13.83,7.05000000000001
2206,13.83,7.05000000000001
2207,13.83,7.05000000000001
2208,13.83,7.05000000000001
2209,13.83,7.05000000000001
2210,13.83,7.05000000000001
2211,13.83,7.05000000000001
2212,13.83,7.05000000000001
2213,13.83,7.05000000000001
2214,13.83,7.05000000000001
2215,13.83,7.05000000000001
2216,13.83,7.05000000000001
2217,13.83,7.05000000000001
2218,13.83,7.05000000000001
2219,13.83,7.05000000000001
2220,13.83,7.05000000000001
2221,13.83,7.05000000000001
2222,13.83,7.05000000000001
2223,13.83,7.05000000000001
2224,13.83,7.05000000000001
2225,13.83,7.05000000000001
2226,13.83,7.05000000000001
2227,13.83,7.05000000000001
2228,13.83,7.05000000000001
2229,13.83,7.05000000000001
2230,13.83,7.05000000000001
2231,13.83,7.05000000000001
2232,13.83,7.05000000000001
2233,13.83,7.05000000000001
2234,13.83,7.05000000000001
2235,13.83,7.05000000000001
2236,13.83,7.05000000000001
2237,13.83,7.05000000000001
2238,13.83,7.05000000000001
2239,13.83,7.05000000000001
2240,13.83,7.05000000000001
2241,13.83,7.05000000000001
2242,13.83,7.05000000000001
2243,13.83,7.05000000000001
2244,13.83,7.05000000000001
2245,13.83,7.05000000000001
2246,13.83,7.05000000000001
2247,13.83,7.05000000000001
2248,13.83,7.05000000000001
2249,13.83,7.05000000000001
2250,13.83,7.05000000000001
2251,13.83,7.05000000000001
2252,13.83,7.05000000000001
2253,13.83,7.05000000000001
2254,13.83,7.05000000000001
2255,13.83,7.05000000000001
2256,13.83,7.05000000000001
2257,13.83,7.05000000000001
2258,13.83,7.05000000000001
2259,13.83,7.05000000000001
2260,13.83,7.05000000000001
2261,13.83,7.05000000000001
2262,13.83,7.05000000000001
2263,13.83,7.05000000000001
2264,13.83,7.05000000000001
2265,13.83,7.05000000000001
2266,13.83,7.05000000000001
2267,13.83,7.05000000000001
2268,13.83,7.05000000000001
2269,13.83,7.05000000000001
2270,13.83,7.05000000000001
2271,13.83,7.05000000000001
2272,13.83,7.05000000000001
2273,13.83,7.05000000000001
2274,13.83,7.05000000000001
2275,13.83,7.05000000000001
2276,13.83,7.05000000000001
2277,13.83,7.05000000000001
2278,13.83,7.05000000000001
2279,13.83,7.05000000000001
2280,13.83,7.05000000000001
2281,13.83,7.05000000000001
2282,13.83,7.05000000000001
2283,13.83,7.05000000000001
2284,13.83,7.05000000000001
2285,13.83,7.05000000000001
2286,13.83,7.05000000000001
2287,13.83,7.05000000000001
2288,13.83,7.05000000000001
2289,13.83,7.05000000000001
2290,13.83,7.05000000000001
2291,13.83,7.05000000000001
2292,13.83,7.05000000000001
2293,13.83,7.05000000000001
2294,13.83,7.05000000000001
2295,13.83,7.05000000000001
2296,13.83,7.05000000000001
2297,13.83,7.05000000000001
2298,13.83,7.05000000000001
2299,13.83,7.05000000000001
2300,13.83,7.05000000000001
2301,13.83,7.05000000000001
2302,14.63,7.89999999999992
2303,15.43,8.74999999999994
2304,16.23,9.59999999999997
2305,17.03,10.45
2306,17.83,11.3
2307,18.63,12.1499999999999
2308,18.63,12.1499999999999
2309,19.43,12.9999999999999
2310,20.23,13.85
2311,20.23,13.85
2312,21.03,14.7
2313,21.83,15.55
2314,21.83,15.55
2315,21.83,15.55
2316,21.83,15.55
2317,22.63,16.3999999999999
2318,23.43,17.2499999999999
2319,23.43,17.2499999999999
2320,23.43,17.2499999999999
2321,23.33,17.15
2322,23.33,17.15
2323,23.33,17.15
2324,23.33,17.15
2325,23.33,17.15
2326,23.83,15.95
2327,23.83,15.95
2328,23.83,15.95
2329,23.83,15.95
2330,23.83,15.95
2331,23.83,15.95
2332,23.73,15.85
2333,24.53,16.7
2334,25.23,17.45
2335,25.23,17.45
2336,25.23,17.45
2337,25.23,17.45
2338,25.23,17.45
2339,25.23,17.45
2340,25.23,17.45
2341,25.23,17.45
2342,25.23,17.45
2343,25.23,17.45
2344,25.73,16.3
2345,25.73,16.3
2346,25.73,16.3
2347,26.53,17.175
2348,27.33,18.0499999999999
2349,27.33,18.0499999999999
2350,27.33,18.0499999999999
2351,27.33,18.0499999999999
2352,27.33,18.0499999999999
2353,26.33,17.45
2354,26.33,17.45
2355,26.33,17.45
2356,26.33,17.45
2357,26.33,17.45
2358,26.33,17.45
2359,26.33,17.45
2360,26.33,17.45
2361,26.33,17.45
2362,26.33,17.45
2363,26.33,17.45
2364,26.33,17.45
2365,26.33,17.45
2366,26.33,17.45
2367,26.33,17.45
2368,26.33,17.45
2369,27.13,18.3
2370,27.93,19.15
2371,27.93,19.15
2372,27.93,19.15
2373,27.93,19.15
2374,27.93,19.15
2375,27.93,19.15
2376,27.93,19.15
2377,27.93,19.15
2378,27.93,19.15
2379,27.83,19.05
2380,27.83,19.05
2381,27.83,19.05
2382,27.83,19.05
2383,27.83,19.05
2384,27.83,19.05
2385,27.83,19.05
2386,27.83,19.05
2387,27.83,19.05
2388,27.83,19.05
2389,27.83,19.05
2390,27.83,19.05
2391,27.83,19.05
2392,27.83,19.05
2393,27.83,19.05
2394,27.83,19.05
2395,27.83,19.05
2396,27.83,19.05
2397,27.83,19.05
2398,27.83,19.05
2399,27.83,19.05
2400,27.83,19.05
2401,27.83,19.05
2402,27.83,19.05
2403,27.83,19.05
2404,27.83,19.05
2405,27.83,19.05
2406,27.83,19.05
2407,27.83,19.05
2408,28.33,18.5999999999999
2409,28.33,18.5999999999999
2410,28.33,18.5999999999999
2411,28.33,18.5999999999999
2412,28.33,18.5999999999999
2413,28.33,18.5999999999999
2414,28.33,18.5999999999999
2415,28.33,18.5999999999999
2416,28.33,18.5999999999999
2417,28.33,18.5999999999999
2418,28.33,18.5999999999999
2419,28.33,18.5999999999999
2420,28.33,18.5999999999999
2421,28.33,18.5999999999999
2422,28.33,18.5999999999999
2423,28.33,18.5999999999999
2424,28.33,18.5999999999999
2425,28.33,18.5999999999999
2426,28.33,18.5999999999999
2427,28.33,18.5999999999999
2428,28.33,18.5999999999999
2429,28.33,18.5999999999999
2430,28.33,18.5999999999999
2431,28.33,18.5999999999999
2432,28.33,18.5999999999999
2433,28.33,18.5999999999999
2434,28.33,18.5999999999999
2435,28.33,18.5999999999999
2436,28.33,18.5999999999999
2437,28.33,18.5999999999999
2438,28.33,18.5999999999999
2439,28.33,18.5999999999999
2440,28.33,18.5999999999999
2441,28.33,18.5999999999999
2442,28.33,18.5999999999999
2443,28.33,18.5999999999999
2444,28.33,18.5999999999999
2445,28.33,18.5999999999999
2446,28.33,18.5999999999999
2447,28.33,18.5999999999999
2448,28.33,18.5999999999999
2449,28.33,18.5999999999999
2450,28.33,18.5999999999999
2451,28.33,18.5999999999999
2452,28.33,18.5999999999999
2453,28.33,18.5999999999999
2454,28.33,18.5999999999999
2455,28.33,18.5999999999999
2456,28.33,18.5999999999999
2457,28.33,18.5999999999999
2458,28.33,18.5999999999999
2459,28.33,18.5999999999999
2460,28.33,18.5999999999999
2461,28.33,18.5999999999999
2462,28.33,18.5999999999999
2463,28.33,18.5999999999999
2464,28.33,18.5999999999999
2465,28.33,18.5999999999999
2466,28.33,18.5999999999999
2467,28.33,18.5999999999999
2468,28.33,18.5999999999999
2469,28.33,18.5999999999999
2470,28.33,18.5999999999999
2471,28.33,18.5999999999999
2472,28.33,18.5999999999999
2473,28.33,18.5999999999999
2474,28.33,18.5999999999999
2475,28.33,18.5999999999999
2476,28.33,18.5999999999999
2477,28.33,18.5999999999999
2478,28.33,18.5999999999999
2479,28.33,18.5999999999999
2480,28.33,18.5999999999999
2481,28.23,18.4999999999999
2482,28.23,18.4999999999999
2483,28.23,18.4999999999999
2484,28.23,18.4999999999999
2485,28.23,18.4999999999999
2486,28.23,18.4999999999999
2487,28.23,18.4999999999999
2488,28.23,18.4999999999999
2489,28.23,18.4999999999999
2490,28.23,18.4999999999999
2491,28.23,18.4999999999999
2492,28.23,18.4999999999999
2493,28.23,18.4999999999999
2494,28.23,18.4999999999999
2495,28.23,18.4999999999999
2496,28.23,18.4999999999999
2497,28.23,18.4999999999999
2498,28.23,18.4999999999999
2499,28.23,18.4999999999999
2500,28.23,18.4999999999999
2501,28.23,18.4999999999999
2502,28.23,18.4999999999999
2503,28.23,18.4999999999999
2504,28.23,18.4999999999999
2505,28.23,18.4999999999999
2506,28.23,18.4999999999999
2507,27.23,17.6999999999999
2508,27.23,17.6999999999999
2509,27.23,17.6999999999999
2510,27.23,17.6999999999999
2511,27.23,17.6999999999999
2512,27.23,17.6999999999999
2513,27.23,17.6999999999999
2514,27.23,17.6999999999999
2515,27.23,17.6999999999999
2516,27.23,17.6999999999999
2517,27.23,17.6999999999999
2518,27.23,17.6999999999999
2519,27.23,17.6999999999999
2520,27.23,17.6999999999999
2521,27.23,17.6999999999999
2522,27.23,17.6999999999999
2523,27.23,17.6999999999999
2524,27.23,17.6999999999999
2525,27.23,17.6999999999999
2526,27.23,17.6999999999999
2527,27.23,17.6999999999999
2528,27.23,17.6999999999999
2529,27.23,17.6999999999999
2530,27.23,17.6999999999999
2531,27.23,17.6999999999999
2532,27.23,17.6999999999999
2533,27.23,17.6999999999999
2534,27.23,17.6999999999999
2535,27.23,17.6999999999999
2536,27.23,17.6999999999999
2537,27.23,17.6999999999999
2538,27.23,17.6999999999999
2539,27.23,17.6999999999999
2540,27.23,17.6999999999999
2541,27.23,17.6999999999999
2542,27.23,17.6999999999999
2543,27.23,17.6999999999999
2544,27.23,17.6999999999999
2545,27.23,17.6999999999999
2546,27.23,17.6999999999999
2547,27.23,17.6999999999999
2548,27.23,17.6999999999999
2549,27.23,17.6999999999999
2550,27.23,17.6999999999999
2551,27.23,17.6999999999999
2552,27.23,17.6999999999999
2553,27.23,17.6999999999999
2554,27.23,17.6999999999999
2555,27.23,17.6999999999999
2556,27.23,17.6999999999999
2557,27.23,17.6999999999999
2558,27.23,17.6999999999999
2559,27.23,17.6999999999999
2560,27.23,17.6999999999999
2561,27.23,17.6999999999999
2562,27.23,17.6999999999999
2563,27.23,17.6999999999999
2564,27.23,17.6999999999999
2565,27.23,17.6999999999999
2566,27.23,17.6999999999999
2567,27.23,17.6999999999999
2568,27.23,17.6999999999999
2569,27.23,17.6999999999999
2570,27.23,17.6999999999999
2571,27.23,17.6999999999999
2572,27.23,17.6999999999999
2573,27.23,17.6999999999999
2574,27.23,17.6999999999999
2575,27.23,17.6999999999999
2576,27.23,17.6999999999999
2577,27.23,17.6999999999999
2578,27.23,17.6999999999999
2579,27.23,17.6999999999999
2580,27.23,17.6999999999999
2581,27.23,17.6999999999999
2582,27.23,17.6999999999999
2583,27.23,17.6999999999999
2584,27.23,17.6999999999999
2585,27.23,17.6999999999999
2586,27.23,17.6999999999999
2587,27.23,17.6999999999999
2588,27.23,17.6999999999999
2589,27.23,17.6999999999999
2590,27.23,17.6999999999999
2591,27.23,17.6999999999999
2592,27.23,17.6999999999999
2593,27.23,17.6999999999999
2594,27.23,17.6999999999999
2595,27.23,17.6999999999999
2596,27.23,17.6999999999999
2597,27.23,17.6999999999999
2598,27.23,17.6999999999999
2599,27.23,17.6999999999999
2600,27.23,17.6999999999999
2601,27.23,17.6999999999999
2602,27.23,17.6999999999999
2603,27.23,17.6999999999999
2604,27.23,17.6999999999999
2605,27.23,17.6999999999999
2606,27.23,17.6999999999999
2607,27.23,17.6999999999999
2608,27.23,17.6999999999999
2609,27.23,17.6999999999999
2610,27.23,17.6999999999999
2611,27.23,17.6999999999999
2612,27.23,17.6999999999999
2613,27.23,17.6999999999999
2614,27.23,17.6999999999999
2615,27.23,17.6999999999999
